index;stage;cohort;sexe;age;migration;end1sum
64159;Smolt;2013;NA;Other;NA;NA
64160;Smolt;2013;NA;Other;NA;NA
64161;Smolt;2013;NA;Other;NA;NA
64162;Smolt;2013;NA;Other;NA;NA
64163;Smolt;2013;NA;Other;NA;NA
64164;Smolt;2013;NA;Other;NA;NA
64165;Smolt;2013;NA;Other;NA;NA
64166;Smolt;2013;NA;Other;NA;NA
64167;Smolt;2013;NA;Other;NA;NA
64168;Smolt;2013;NA;Other;NA;NA
64169;Smolt;2013;NA;Other;NA;NA
64170;Smolt;2013;NA;Other;NA;NA
64171;Smolt;2013;NA;Other;NA;NA
64172;Smolt;2013;NA;Other;NA;NA
64173;Smolt;2013;F;2FW;1,297805136;NA
64174;Smolt;2013;NA;Other;NA;NA
64175;Smolt;2013;NA;Other;NA;NA
64176;Smolt;2013;NA;Other;NA;NA
64177;Smolt;2013;NA;Other;NA;NA
64178;Smolt;2013;NA;Other;NA;NA
64179;Smolt;2013;NA;Other;NA;NA
64180;Smolt;2013;NA;Other;NA;NA
64181;Smolt;2013;NA;Other;NA;NA
64182;Smolt;2013;NA;Other;NA;NA
64183;Smolt;2013;NA;Other;NA;NA
64184;Smolt;2013;NA;Other;NA;NA
64185;Smolt;2013;NA;Other;NA;NA
64186;Smolt;2013;NA;Other;NA;NA
64187;Smolt;2013;NA;Other;NA;NA
64188;Smolt;2013;NA;Other;NA;NA
64189;Smolt;2013;NA;Other;NA;NA
64190;Smolt;2013;NA;Other;NA;NA
64191;Smolt;2013;NA;Other;NA;NA
64192;Smolt;2013;NA;Other;NA;NA
64193;Smolt;2013;NA;Other;NA;NA
64194;Smolt;2013;NA;Other;NA;NA
64195;Smolt;2013;NA;Other;NA;NA
64196;Smolt;2013;NA;Other;NA;NA
64197;Smolt;2013;NA;Other;NA;NA
64198;Smolt;2013;NA;Other;NA;NA
64199;Smolt;2013;NA;Other;NA;NA
64200;Smolt;2013;NA;Other;NA;NA
64201;Smolt;2013;NA;Other;NA;NA
64202;Smolt;2013;NA;Other;NA;NA
64203;Smolt;2013;NA;Other;NA;NA
64204;Smolt;2013;NA;Other;NA;NA
64205;Smolt;2013;NA;2FW;NA;NA
64206;Smolt;2013;NA;Other;NA;NA
64207;Smolt;2013;NA;Other;NA;NA
64208;Smolt;2013;NA;Other;NA;NA
64209;Smolt;2013;NA;Other;NA;NA
64210;Smolt;2013;NA;Other;NA;NA
64211;Smolt;2013;NA;Other;NA;NA
64212;Smolt;2013;NA;Other;NA;NA
64213;Smolt;2013;NA;Other;NA;NA
64214;Smolt;2013;NA;Other;NA;NA
64215;Smolt;2013;NA;Other;NA;NA
64216;Smolt;2013;NA;Other;NA;NA
64217;Smolt;2013;NA;Other;NA;NA
64218;Smolt;2013;NA;Other;NA;NA
64219;Smolt;2013;NA;Other;NA;NA
64220;Smolt;2013;NA;Other;NA;NA
64221;Smolt;2013;NA;Other;NA;NA
64222;Smolt;2013;NA;Other;NA;NA
64223;Smolt;2013;NA;Other;NA;NA
64224;Smolt;2013;NA;Other;NA;NA
64225;Smolt;2013;NA;Other;NA;NA
64226;Smolt;2013;NA;2FW;NA;NA
64227;Smolt;2013;NA;1FW;NA;NA
64228;Smolt;2013;NA;1FW;NA;NA
64229;Smolt;2013;NA;1FW;NA;NA
64230;Smolt;2013;NA;Other;NA;NA
64231;Smolt;2013;NA;Other;NA;NA
64232;Smolt;2013;NA;Other;NA;NA
64233;Smolt;2013;NA;Other;NA;NA
64234;Smolt;2013;NA;Other;NA;NA
64235;Smolt;2013;NA;Other;NA;NA
64236;Smolt;2013;NA;Other;NA;NA
64237;Smolt;2013;NA;Other;NA;NA
64238;Smolt;2013;NA;Other;NA;NA
64239;Smolt;2013;NA;Other;NA;NA
64240;Smolt;2013;NA;Other;NA;NA
64241;Smolt;2013;NA;Other;NA;NA
64242;Smolt;2013;NA;Other;NA;NA
64243;Smolt;2013;NA;Other;NA;NA
64244;Smolt;2013;NA;Other;NA;NA
64245;Smolt;2013;NA;1FW;NA;NA
64246;Smolt;2013;NA;Other;NA;NA
64247;Smolt;2013;NA;Other;NA;NA
64248;Smolt;2013;NA;Other;NA;NA
64249;Smolt;2013;NA;1FW;NA;NA
64250;Smolt;2013;NA;2FW;NA;NA
64251;Smolt;2013;NA;1FW;NA;NA
64252;Smolt;2013;M;2FW;1,183467612;NA
64253;Smolt;2013;NA;2FW;NA;NA
64254;Smolt;2013;NA;2FW;NA;NA
64255;Smolt;2013;F;1FW;1,05428106;NA
64256;Smolt;2013;NA;1FW;NA;NA
64257;Smolt;2013;NA;1FW;NA;NA
64258;Smolt;2013;NA;2FW;NA;NA
64259;Smolt;2013;NA;2FW;NA;NA
64260;Smolt;2013;NA;2FW;NA;NA
64261;Smolt;2013;NA;Other;NA;NA
64262;Smolt;2013;NA;Other;NA;NA
64263;Smolt;2013;NA;Other;NA;NA
64264;Smolt;2013;NA;Other;NA;NA
64265;Smolt;2013;NA;1FW;NA;NA
64266;Smolt;2013;NA;Other;NA;NA
64267;Smolt;2013;NA;2FW;NA;NA
64268;Smolt;2013;NA;2FW;NA;NA
64269;Smolt;2013;NA;2FW;NA;NA
64270;Smolt;2013;NA;Other;NA;NA
64271;Smolt;2013;NA;Other;NA;NA
64272;Smolt;2013;NA;1FW;NA;NA
64273;Smolt;2013;NA;2FW;NA;NA
64274;Smolt;2013;NA;1FW;NA;NA
64275;Smolt;2013;NA;Other;NA;NA
64276;Smolt;2013;NA;2FW;0,888276115;NA
64277;Smolt;2013;NA;Other;NA;NA
64278;Smolt;2013;NA;Other;NA;NA
64279;Smolt;2013;NA;Other;NA;NA
64280;Smolt;2013;NA;Other;NA;NA
64281;Smolt;2013;NA;Other;NA;NA
64282;Smolt;2013;NA;Other;NA;NA
64283;Smolt;2013;NA;Other;NA;NA
64284;Smolt;2013;NA;Other;NA;NA
64285;Smolt;2013;NA;Other;NA;NA
64286;Smolt;2013;NA;Other;NA;NA
64287;Smolt;2013;NA;Other;NA;NA
64288;Smolt;2013;NA;Other;NA;NA
64289;Smolt;2013;NA;Other;NA;NA
64290;Smolt;2013;NA;Other;NA;NA
64291;Smolt;2013;NA;Other;NA;NA
64292;Smolt;2013;NA;Other;NA;NA
64293;Smolt;2013;M;1FW;1,134465817;NA
64294;Smolt;2013;NA;1FW;NA;NA
64295;Smolt;2013;NA;2FW;NA;NA
64296;Smolt;2013;NA;2FW;NA;NA
64297;Smolt;2013;NA;2FW;NA;NA
64298;Smolt;2013;NA;Other;NA;NA
64299;Smolt;2013;NA;Other;NA;NA
64300;Smolt;2013;NA;Other;NA;NA
64301;Smolt;2013;NA;Other;NA;NA
64302;Smolt;2013;NA;Other;NA;NA
64303;Smolt;2013;NA;Other;NA;NA
64304;Smolt;2013;NA;Other;NA;NA
64305;Smolt;2013;NA;Other;NA;NA
64306;Smolt;2013;NA;Other;NA;NA
64307;Smolt;2013;NA;Other;NA;NA
64308;Smolt;2013;NA;Other;NA;NA
64309;Smolt;2013;NA;Other;NA;NA
64310;Smolt;2013;NA;Other;NA;NA
64311;Smolt;2013;NA;Other;NA;NA
64312;Smolt;2013;NA;Other;NA;NA
64313;Smolt;2013;NA;Other;NA;NA
64314;Smolt;2013;NA;Other;NA;NA
64315;Smolt;2013;NA;Other;NA;NA
64316;Smolt;2013;NA;Other;NA;NA
64317;Smolt;2013;NA;Other;NA;NA
64318;Smolt;2013;NA;Other;NA;NA
64319;Smolt;2013;NA;Other;NA;NA
64320;Smolt;2013;NA;Other;NA;NA
64321;Smolt;2013;NA;Other;NA;NA
64322;Smolt;2013;NA;Other;NA;NA
64323;Smolt;2013;NA;Other;NA;NA
64324;Smolt;2013;NA;Other;NA;NA
64325;Smolt;2013;NA;Other;NA;NA
64326;Smolt;2013;NA;Other;NA;NA
64327;Smolt;2013;NA;Other;NA;NA
64328;Smolt;2013;NA;Other;NA;NA
64329;Smolt;2013;NA;Other;NA;NA
64330;Smolt;2013;NA;Other;NA;NA
64331;Smolt;2013;NA;Other;NA;NA
64332;Smolt;2013;NA;Other;NA;NA
64333;Smolt;2013;NA;Other;NA;NA
64334;Smolt;2013;NA;Other;NA;NA
64335;Smolt;2013;NA;Other;NA;NA
64336;Smolt;2013;NA;Other;NA;NA
64337;Smolt;2013;NA;Other;NA;NA
64338;Smolt;2013;NA;Other;NA;NA
64339;Smolt;2013;NA;Other;NA;NA
64340;Smolt;2013;NA;1FW;NA;NA
64341;Smolt;2013;NA;Other;NA;NA
64342;Smolt;2013;NA;Other;NA;NA
64343;Smolt;2013;NA;Other;NA;NA
64344;Smolt;2013;NA;Other;NA;NA
64345;Smolt;2013;NA;1FW;NA;NA
64346;Smolt;2013;NA;Other;NA;NA
64347;Smolt;2013;NA;2FW;NA;NA
64348;Smolt;2013;F;1FW;0,823704874;NA
64349;Smolt;2013;NA;Other;NA;NA
64350;Smolt;2013;NA;Other;NA;NA
64351;Smolt;2013;NA;1FW;NA;NA
64352;Smolt;2013;NA;Other;NA;NA
64353;Smolt;2013;NA;Other;NA;NA
64354;Smolt;2013;NA;1FW;NA;NA
64355;Smolt;2013;NA;Other;NA;NA
64356;Smolt;2013;NA;Other;NA;NA
64357;Smolt;2013;NA;Other;NA;NA
64358;Smolt;2013;NA;Other;NA;NA
64359;Smolt;2013;NA;Other;NA;NA
64360;Smolt;2013;NA;Other;NA;NA
64361;Smolt;2013;NA;Other;NA;NA
64362;Smolt;2013;NA;Other;NA;NA
64363;Smolt;2013;M;1FW;NA;NA
64364;Smolt;2013;NA;Other;NA;NA
64365;Smolt;2013;NA;Other;NA;NA
64366;Smolt;2013;NA;Other;NA;NA
64367;Smolt;2013;NA;Other;NA;NA
64368;Smolt;2013;NA;1FW;NA;NA
64369;Smolt;2013;NA;Other;NA;NA
64370;Smolt;2013;NA;Other;NA;NA
64371;Smolt;2013;NA;Other;NA;NA
64372;Smolt;2013;NA;Other;NA;NA
64373;Smolt;2013;NA;Other;NA;NA
64374;Adult;2011;NA;2SW;NA;NA
64375;Smolt;2013;NA;Other;NA;NA
64376;Smolt;2013;NA;Other;NA;NA
64377;Smolt;2013;NA;Other;NA;NA
64378;Smolt;2013;NA;Other;NA;NA
64379;Smolt;2013;NA;Other;NA;NA
64380;Smolt;2013;M;1FW;0,761755188;NA
64381;Smolt;2013;NA;Other;NA;NA
64382;Smolt;2013;NA;Other;NA;NA
64383;Smolt;2013;NA;Other;NA;NA
64384;Smolt;2013;NA;Other;NA;NA
64385;Smolt;2013;NA;Other;NA;NA
64386;Smolt;2013;NA;Other;NA;NA
64387;Smolt;2013;NA;Other;NA;NA
64388;Smolt;2013;NA;1FW;NA;NA
64389;Smolt;2013;NA;Other;NA;NA
64390;Smolt;2013;NA;Other;NA;NA
64391;Smolt;2013;NA;Other;NA;NA
64392;Smolt;2013;NA;Other;NA;NA
64393;Smolt;2013;M;1FW;0,954792566;NA
64394;Smolt;2013;NA;1FW;NA;NA
64395;Smolt;2013;NA;1FW;NA;NA
64396;Smolt;2013;NA;1FW;NA;NA
64397;Smolt;2013;NA;1FW;NA;NA
64398;Smolt;2013;NA;1FW;NA;NA
64399;Smolt;2013;NA;Other;NA;NA
64400;Smolt;2013;NA;Other;NA;NA
64401;Smolt;2013;NA;Other;NA;NA
64402;Smolt;2013;NA;2FW;NA;NA
64403;Smolt;2013;NA;1FW;NA;NA
64404;Smolt;2013;NA;1FW;NA;NA
64405;Smolt;2013;NA;1FW;NA;NA
64406;Smolt;2013;NA;1FW;NA;NA
64407;Smolt;2013;NA;1FW;NA;NA
64408;Smolt;2013;NA;1FW;NA;NA
64409;Smolt;2013;F;1FW;0,936973731;NA
64410;Smolt;2013;NA;1FW;NA;NA
64411;Smolt;2013;NA;1FW;NA;NA
64412;Smolt;2013;NA;1FW;NA;NA
64413;Smolt;2013;NA;1FW;NA;NA
64414;Smolt;2013;F;1FW;1,018742199;NA
64415;Smolt;2013;NA;1FW;NA;NA
64416;Smolt;2013;NA;1FW;NA;NA
64417;Smolt;2013;NA;2FW;NA;NA
64418;Smolt;2013;NA;1FW;NA;NA
64419;Smolt;2013;NA;1FW;NA;NA
64420;Smolt;2013;NA;1FW;NA;NA
64421;Smolt;2013;NA;1FW;NA;NA
64422;Smolt;2013;NA;1FW;NA;NA
64423;Smolt;2013;NA;1FW;NA;NA
64424;Smolt;2013;NA;1FW;NA;NA
64425;Smolt;2013;NA;1FW;NA;NA
64426;Smolt;2013;NA;2FW;NA;NA
64427;Smolt;2013;NA;Other;NA;NA
64428;Smolt;2013;NA;Other;NA;NA
64429;Smolt;2013;NA;1FW;NA;NA
64430;Smolt;2013;NA;1FW;NA;NA
64431;Smolt;2013;NA;2FW;NA;NA
64432;Smolt;2013;NA;1FW;NA;NA
64433;Smolt;2013;NA;1FW;NA;NA
64434;Smolt;2013;NA;Other;NA;NA
64435;Smolt;2013;NA;Other;NA;NA
64436;Smolt;2013;NA;Other;NA;NA
64437;Smolt;2013;NA;1FW;NA;NA
64438;Smolt;2013;NA;Other;NA;NA
64439;Smolt;2013;NA;Other;NA;NA
64440;Smolt;2013;NA;Other;NA;NA
64441;Smolt;2013;M;2FW;1,098752961;NA
64442;Smolt;2013;NA;1FW;NA;NA
64443;Smolt;2013;NA;Other;NA;NA
64444;Smolt;2013;NA;Other;NA;NA
64445;Smolt;2013;NA;Other;NA;NA
64446;Smolt;2013;NA;Other;NA;NA
64447;Smolt;2013;NA;Other;NA;NA
64448;Smolt;2013;NA;Other;NA;NA
64449;Smolt;2013;NA;Other;NA;NA
64450;Smolt;2013;NA;1FW;NA;NA
64451;Smolt;2013;NA;Other;NA;NA
64452;Smolt;2013;NA;Other;NA;NA
64453;Smolt;2013;NA;Other;NA;NA
64454;Smolt;2013;NA;Other;NA;NA
64455;Smolt;2013;NA;Other;NA;NA
64456;Smolt;2013;NA;Other;NA;NA
64457;Smolt;2013;NA;1FW;NA;NA
64458;Smolt;2013;NA;Other;NA;NA
64459;Smolt;2013;NA;Other;NA;NA
64460;Smolt;2013;NA;2FW;NA;NA
64461;Smolt;2013;NA;Other;NA;NA
64462;Smolt;2013;NA;Other;NA;NA
64463;Smolt;2013;NA;Other;NA;NA
64464;Smolt;2013;NA;Other;NA;NA
64465;Smolt;2013;NA;Other;NA;NA
64466;Smolt;2013;NA;Other;NA;NA
64467;Smolt;2013;NA;Other;NA;NA
64468;Smolt;2013;NA;Other;NA;NA
64469;Smolt;2013;NA;Other;NA;NA
64470;Smolt;2013;NA;Other;NA;NA
64471;Smolt;2013;NA;Other;NA;NA
64472;Smolt;2013;NA;Other;NA;NA
64473;Smolt;2013;NA;Other;NA;NA
64474;Smolt;2013;NA;Other;NA;NA
64475;Smolt;2013;NA;Other;NA;NA
64476;Smolt;2013;NA;Other;NA;NA
64477;Smolt;2013;NA;Other;NA;NA
64478;Smolt;2013;NA;Other;NA;NA
64479;Smolt;2013;NA;Other;NA;NA
64480;Smolt;2013;NA;Other;NA;NA
64481;Smolt;2013;NA;Other;NA;NA
64482;Smolt;2013;NA;Other;NA;NA
64483;Smolt;2013;NA;Other;NA;NA
64484;Smolt;2013;NA;Other;NA;NA
64485;Smolt;2013;NA;Other;NA;NA
64486;Smolt;2013;NA;Other;NA;NA
64487;Smolt;2013;F;1FW;1,067645186;NA
64488;Smolt;2013;NA;1FW;NA;NA
64489;Smolt;2013;NA;Other;NA;NA
64490;Smolt;2013;NA;Other;NA;NA
64491;Smolt;2013;NA;Other;NA;NA
64492;Smolt;2013;NA;Other;NA;NA
64493;Smolt;2013;NA;Other;NA;NA
64494;Smolt;2013;NA;Other;NA;NA
64495;Smolt;2013;NA;Other;NA;NA
64496;Smolt;2013;NA;Other;NA;NA
64497;Smolt;2013;NA;Other;NA;NA
64498;Smolt;2013;NA;Other;NA;NA
64499;Smolt;2013;NA;Other;NA;NA
64500;Smolt;2013;NA;Other;NA;NA
64501;Smolt;2013;NA;Other;NA;NA
64502;Smolt;2013;NA;Other;NA;NA
64503;Smolt;2013;NA;Other;NA;NA
64504;Smolt;2013;NA;Other;NA;NA
64505;Smolt;2013;NA;Other;NA;NA
64506;Smolt;2013;NA;Other;NA;NA
64507;Smolt;2013;NA;Other;NA;NA
64508;Smolt;2013;NA;Other;NA;NA
64509;Smolt;2013;NA;Other;NA;NA
64510;Smolt;2013;NA;Other;NA;NA
64511;Smolt;2013;NA;Other;NA;NA
64512;Smolt;2013;NA;Other;NA;NA
64513;Smolt;2013;NA;Other;NA;NA
64514;Smolt;2013;NA;Other;NA;NA
64515;Smolt;2013;NA;Other;NA;NA
64516;Smolt;2013;NA;Other;NA;NA
64517;Smolt;2013;NA;Other;NA;NA
64518;Smolt;2013;NA;Other;NA;NA
64519;Smolt;2013;NA;Other;NA;NA
64520;Smolt;2013;NA;Other;NA;NA
64521;Smolt;2013;NA;1FW;NA;NA
64522;Smolt;2013;NA;Other;NA;NA
64523;Smolt;2013;NA;1FW;NA;NA
64524;Smolt;2013;NA;Other;NA;NA
64525;Smolt;2013;NA;1FW;NA;NA
64526;Smolt;2013;NA;1FW;NA;NA
64527;Smolt;2013;NA;1FW;NA;NA
64528;Smolt;2013;NA;1FW;NA;NA
64529;Smolt;2013;F;1FW;0,807787178;NA
64530;Smolt;2013;NA;Other;NA;NA
64531;Smolt;2013;NA;Other;NA;NA
64532;Smolt;2013;NA;Other;NA;NA
64533;Smolt;2013;NA;Other;NA;NA
64534;Smolt;2013;NA;2FW;NA;NA
64535;Smolt;2013;NA;Other;NA;NA
64536;Smolt;2013;NA;2FW;NA;NA
64537;Smolt;2013;NA;Other;NA;NA
64538;Smolt;2013;F;2FW;1,067645186;NA
64539;Smolt;2013;NA;Other;NA;NA
64540;Smolt;2013;NA;Other;NA;NA
64541;Smolt;2013;NA;Other;NA;NA
64542;Smolt;2013;NA;Other;NA;NA
64543;Smolt;2013;NA;Other;NA;NA
64544;Smolt;2013;NA;Other;NA;NA
64545;Smolt;2013;NA;Other;NA;NA
64546;Smolt;2013;NA;Other;NA;NA
64547;Smolt;2013;NA;Other;NA;NA
64548;Smolt;2013;NA;Other;NA;NA
64549;Smolt;2013;NA;Other;NA;NA
64550;Smolt;2013;NA;Other;NA;NA
64551;Smolt;2013;NA;Other;NA;NA
64552;Smolt;2013;NA;Other;NA;NA
64553;Smolt;2013;NA;Other;NA;NA
64554;Smolt;2013;NA;Other;NA;NA
64555;Smolt;2013;NA;Other;NA;NA
64556;Smolt;2013;NA;Other;NA;NA
64557;Smolt;2013;NA;Other;NA;NA
64558;Smolt;2013;NA;Other;NA;NA
64559;Smolt;2013;NA;Other;NA;NA
64560;Smolt;2013;NA;Other;NA;NA
64561;Smolt;2013;NA;Other;NA;NA
64562;Smolt;2013;NA;Other;NA;NA
64563;Smolt;2013;NA;Other;NA;NA
64564;Smolt;2013;NA;Other;NA;NA
64565;Smolt;2013;NA;Other;NA;NA
64566;Smolt;2013;NA;1FW;NA;NA
64567;Smolt;2013;NA;Other;NA;NA
64568;Smolt;2013;NA;Other;NA;NA
64569;Smolt;2013;NA;Other;NA;NA
64570;Smolt;2013;NA;2FW;NA;NA
64571;Smolt;2013;NA;Other;NA;NA
64572;Smolt;2013;NA;Other;NA;NA
64573;Smolt;2013;NA;Other;NA;NA
64574;Smolt;2013;NA;Other;NA;NA
64575;Smolt;2013;NA;Other;NA;NA
64576;Smolt;2013;NA;Other;NA;NA
64577;Smolt;2013;NA;Other;NA;NA
64578;Smolt;2013;NA;Other;NA;NA
64579;Smolt;2013;NA;Other;NA;NA
64580;Smolt;2013;NA;Other;NA;NA
64581;Smolt;2013;NA;Other;NA;NA
64582;Smolt;2013;NA;Other;NA;NA
64583;Smolt;2013;NA;Other;NA;NA
64584;Smolt;2013;NA;Other;NA;NA
64585;Smolt;2013;NA;Other;NA;NA
64586;Smolt;2013;NA;Other;NA;NA
64587;Smolt;2013;NA;2FW;NA;NA
64588;Smolt;2013;NA;2FW;NA;NA
64589;Smolt;2013;NA;Other;NA;NA
64590;Smolt;2013;NA;Other;NA;NA
64591;Smolt;2013;NA;Other;NA;NA
64592;Smolt;2013;NA;Other;NA;NA
64593;Smolt;2013;NA;Other;NA;NA
64594;Smolt;2013;NA;Other;NA;NA
64595;Smolt;2013;NA;Other;NA;NA
64596;Smolt;2013;NA;Other;NA;NA
64597;Smolt;2013;NA;Other;NA;NA
64598;Smolt;2013;NA;Other;NA;NA
64599;Smolt;2013;NA;Other;NA;NA
64600;Smolt;2013;NA;Other;NA;NA
64601;Smolt;2013;NA;Other;NA;NA
64602;Smolt;2013;NA;Other;NA;NA
64603;Smolt;2013;NA;Other;NA;NA
64604;Smolt;2013;NA;Other;NA;NA
64605;Smolt;2013;NA;Other;NA;NA
64606;Smolt;2013;NA;Other;NA;NA
64607;Smolt;2013;NA;Other;NA;NA
64608;Smolt;2013;NA;Other;NA;NA
64609;Smolt;2013;NA;Other;NA;NA
64610;Smolt;2013;NA;Other;NA;NA
64611;Smolt;2013;NA;Other;NA;NA
64612;Smolt;2013;NA;Other;NA;NA
64613;Smolt;2013;NA;Other;NA;NA
64614;Smolt;2013;NA;Other;NA;NA
64615;Smolt;2013;NA;Other;NA;NA
64616;Smolt;2013;NA;Other;NA;NA
64617;Smolt;2013;NA;Other;NA;NA
64618;Smolt;2013;NA;Other;NA;NA
64619;Smolt;2013;NA;Other;NA;NA
64620;Smolt;2013;NA;Other;NA;NA
64621;Smolt;2013;NA;Other;NA;NA
64622;Smolt;2013;NA;Other;NA;NA
64623;Smolt;2013;NA;Other;NA;NA
64624;Smolt;2013;NA;Other;NA;NA
64625;Smolt;2013;NA;2FW;NA;NA
64626;Smolt;2013;NA;Other;NA;NA
64627;Smolt;2013;NA;Other;NA;NA
64628;Smolt;2013;NA;Other;NA;NA
64629;Smolt;2013;NA;Other;NA;NA
64630;Smolt;2013;NA;Other;NA;NA
64631;Smolt;2013;NA;Other;NA;NA
64632;Smolt;2013;NA;Other;NA;NA
64633;Smolt;2013;NA;Other;NA;NA
64634;Smolt;2013;NA;Other;NA;NA
64635;Smolt;2013;NA;Other;NA;NA
64636;Smolt;2013;NA;Other;NA;NA
64637;Smolt;2013;NA;Other;NA;NA
64638;Smolt;2013;NA;1FW;NA;NA
64639;Smolt;2013;NA;1FW;NA;NA
64640;Smolt;2013;NA;1FW;NA;NA
64641;Smolt;2013;NA;1FW;NA;NA
64642;Smolt;2013;NA;1FW;NA;NA
64643;Smolt;2013;NA;2FW;NA;NA
64644;Smolt;2013;NA;1FW;NA;NA
64645;Smolt;2013;NA;1FW;NA;NA
64646;Smolt;2013;NA;1FW;NA;NA
64647;Smolt;2013;M;1FW;0,840064479;NA
64648;Smolt;2013;NA;1FW;NA;NA
64649;Smolt;2013;NA;1FW;NA;NA
64650;Smolt;2013;NA;1FW;NA;NA
64651;Smolt;2013;NA;Other;NA;NA
64652;Smolt;2013;NA;Other;NA;NA
64653;Smolt;2013;NA;Other;NA;NA
64654;Smolt;2013;NA;Other;NA;NA
64655;Smolt;2013;NA;Other;NA;NA
64656;Smolt;2013;NA;Other;NA;NA
64657;Smolt;2013;NA;1FW;NA;NA
64658;Smolt;2013;NA;1FW;NA;NA
64659;Smolt;2013;NA;Other;NA;NA
64660;Smolt;2013;NA;Other;NA;NA
64661;Smolt;2013;NA;Other;NA;NA
64662;Smolt;2013;NA;Other;NA;NA
64663;Smolt;2013;NA;Other;NA;NA
64664;Smolt;2013;NA;Other;NA;NA
64665;Smolt;2013;NA;Other;NA;NA
64666;Smolt;2013;NA;Other;NA;NA
64667;Smolt;2013;NA;Other;NA;NA
64668;Smolt;2013;NA;Other;NA;NA
64669;Smolt;2013;NA;2FW;NA;NA
64670;Smolt;2013;NA;2FW;NA;NA
64671;Smolt;2013;NA;1FW;NA;NA
64672;Smolt;2013;NA;1FW;NA;NA
64673;Smolt;2013;NA;Other;NA;NA
64674;Smolt;2013;NA;1FW;NA;NA
64675;Smolt;2013;NA;1FW;NA;NA
64676;Smolt;2013;F;1FW;0,837485236;NA
64677;Smolt;2013;NA;Other;NA;NA
64678;Smolt;2013;NA;1FW;NA;NA
64679;Smolt;2013;NA;1FW;NA;NA
64680;Smolt;2013;NA;1FW;NA;NA
64681;Smolt;2013;F;2FW;1,236582308;NA
64682;Smolt;2013;NA;Other;NA;NA
64683;Smolt;2013;NA;Other;NA;NA
64684;Smolt;2013;NA;Other;NA;NA
64685;Smolt;2013;NA;Other;NA;NA
64686;Smolt;2013;NA;Other;NA;NA
64687;Smolt;2013;NA;Other;NA;NA
64688;Smolt;2013;NA;1FW;NA;NA
64689;Smolt;2013;NA;Other;NA;NA
64690;Smolt;2013;NA;Other;NA;NA
64691;Smolt;2013;NA;Other;NA;NA
64692;Smolt;2013;NA;Other;NA;NA
64693;Smolt;2013;NA;1FW;NA;NA
64694;Smolt;2013;NA;1FW;NA;NA
64695;Smolt;2013;NA;Other;NA;NA
64696;Smolt;2013;NA;Other;NA;NA
64697;Smolt;2013;NA;Other;NA;NA
64698;Smolt;2013;NA;Other;NA;NA
64699;Smolt;2013;NA;Other;NA;NA
64700;Smolt;2013;NA;Other;NA;NA
64701;Smolt;2013;NA;Other;NA;NA
64702;Smolt;2013;NA;Other;NA;NA
64703;Smolt;2013;NA;Other;NA;NA
64704;Smolt;2013;NA;Other;NA;NA
64705;Smolt;2013;NA;Other;NA;NA
64706;Smolt;2013;NA;Other;NA;NA
64707;Smolt;2013;NA;Other;NA;NA
64708;Smolt;2013;NA;Other;NA;NA
64709;Smolt;2013;NA;Other;NA;NA
64710;Smolt;2013;NA;Other;NA;NA
64711;Smolt;2013;NA;Other;NA;NA
64712;Smolt;2013;NA;Other;NA;NA
64713;Smolt;2013;NA;Other;NA;NA
64714;Smolt;2013;NA;Other;NA;NA
64715;Smolt;2013;NA;Other;NA;NA
64716;Smolt;2013;NA;Other;NA;NA
64717;Smolt;2013;NA;Other;NA;NA
64718;Smolt;2013;NA;Other;NA;NA
64719;Smolt;2013;NA;Other;NA;NA
64720;Smolt;2013;NA;Other;NA;NA
64721;Smolt;2013;NA;1FW;NA;NA
64722;Smolt;2013;NA;Other;NA;NA
64723;Smolt;2013;NA;2FW;NA;NA
64724;Smolt;2013;NA;Other;NA;NA
64725;Smolt;2013;NA;Other;NA;NA
64726;Smolt;2013;NA;Other;NA;NA
64727;Smolt;2013;NA;Other;NA;NA
64728;Smolt;2013;NA;1FW;NA;NA
64729;Smolt;2013;NA;Other;NA;NA
64730;Smolt;2013;NA;Other;NA;NA
64731;Smolt;2013;NA;Other;NA;NA
64732;Smolt;2013;NA;Other;NA;NA
64733;Smolt;2013;NA;Other;NA;NA
64734;Adult;2011;M;2SW;1,153289468;NA
64735;Smolt;2013;NA;Other;NA;NA
64736;Smolt;2013;NA;Other;NA;NA
64737;Smolt;2013;NA;Other;NA;NA
64738;Smolt;2013;NA;Other;NA;NA
64739;Smolt;2013;NA;1FW;NA;NA
64740;Smolt;2013;NA;Other;NA;NA
64741;Smolt;2013;NA;Other;NA;NA
64742;Smolt;2013;NA;Other;NA;NA
64743;Smolt;2013;NA;Other;NA;NA
64744;Smolt;2013;NA;Other;NA;NA
64745;Smolt;2013;NA;Other;NA;NA
64746;Smolt;2013;NA;Other;NA;NA
64747;Smolt;2013;NA;Other;NA;NA
64748;Smolt;2013;NA;Other;NA;NA
64749;Adult;2011;F;2SW;0,989867884;NA
64750;Smolt;2013;NA;Other;NA;NA
64751;Smolt;2013;NA;Other;NA;NA
64752;Smolt;2013;NA;Other;NA;NA
64753;Smolt;2013;NA;Other;NA;NA
64754;Smolt;2013;NA;Other;NA;NA
64755;Smolt;2013;NA;Other;NA;NA
64756;Smolt;2013;NA;Other;NA;NA
64757;Smolt;2013;NA;Other;NA;NA
64758;Smolt;2013;NA;Other;NA;NA
