"Parameter";"Rhat";"zchain1";"zchain2";"zchain3";"zchain4";"zchain5";"zchain6";"Effective"
"Gamma1[6, 2]";1,00008492338418;-1,11949234907386;0,683040380987875;-0,152786662296374;-1,15268096054892;0,808747348105262;0,604057996077088;30091,1827093355
"Gamma1[7, 1]";1,00001849248446;0,217817922537103;0,481457377673083;-0,65724423911179;0,923255873256682;-1,13675588152402;-0,540974900866067;30232,2771321889
"Gamma1[7, 2]";1,00001849248446;-0,217817922537103;-0,481457377673121;0,657244239111772;-0,9232558732567;1,13675588152404;0,540974900866067;30232,2771321889
"Gamma1[8, 1]";1,00032677960475;-0,0814735881326548;-1,17037762304526;-0,773614691533653;0,671547761379591;0,697918875601982;1,73744956610352;30019,996449597
"Gamma1[8, 2]";1,00032677960475;0,0814735881326366;1,17037762304528;0,773614691533653;-0,671547761379573;-0,697918875602002;-1,7374495661035;30019,996449597
"Gamma1[9, 1]";1,00001862706022;0,130461345007806;1,5484378367982;-0,613491772373993;-0,23079090853419;0,789181101938727;-0,173381193405792;30493,4442493427
"Gamma1[9, 2]";1,00001862706022;-0,130461345007806;-1,54843783679822;0,613491772374035;0,230790908534169;-0,789181101938727;0,173381193405771;30493,4442493427
"Gamma1[10, 1]";1,0000485466744;0,0141937103756362;-1,46621889652546;-0,94192351367394;0,209428023674941;0,763951122479725;-0,888533691653909;30396,0197094902
"Gamma1[10, 2]";1,0000485466744;-0,0141937103756178;1,46621889652542;0,94192351367394;-0,209428023674941;-0,763951122479725;0,888533691653927;30396,0197094902
"Gamma1[11, 1]";0,99996445623072;-1,04824250740664;-0,703812382215173;0,0299849386630181;-0,980478675234105;0,0947926757676009;-0,92956053070314;30168,3592292526
"Gamma1[11, 2]";0,99996445623072;1,04824250740665;0,703812382215173;-0,0299849386630372;0,980478675234086;-0,0947926757675827;0,92956053070314;30168,3592292526
"Gamma1[12, 1]";0,999956920763677;-0,138017726941927;0,692352197634294;1,00120882043972;0,654345316283473;-0,586910896296534;-1,40190870428682;28095,3960861886
"Gamma1[12, 2]";0,999956920763677;0,138017726941927;-0,692352197634259;-1,00120882043971;-0,654345316283491;0,586910896296566;1,40190870428685;28095,3960861886
"Gamma1[13, 1]";0,99995233495643;-0,379624165856303;-0,801413665662877;0,115967803074439;0,16569345575902;-0,379684438453104;-0,463529967618333;30123,0423118172
"Gamma1[13, 2]";0,99995233495643;0,379624165856303;0,801413665662877;-0,115967803074421;-0,165693455759003;0,379684438453122;0,463529967618333;30123,0423118172
"Gamma1[14, 1]";1,00005911169152;0,0548826676369993;1,04876260004799;-0,0820213793317859;0,588226040941136;-0,202154693358735;0,579280762434438;16068,5569850914
"Gamma1[14, 2]";1,00005911169152;-0,0548826676369993;-1,04876260004801;0,0820213793317646;-0,588226040941136;0,202154693358714;-0,579280762434399;16068,5569850914
"Gamma1[15, 1]";0,999980448067716;0,861349589760287;1,19083364268761;-1,073481103587;1,18751474582831;-0,639806191187863;-2,04549608804411;30327,1465139197
"Gamma1[15, 2]";0,999980448067716;-0,861349589760251;-1,19083364268759;1,073481103587;-1,18751474582829;0,639806191187841;2,04549608804409;30327,1465139197
"Gamma1[16, 1]";0,999990845809012;-0,436859542992499;-0,863764384533044;1,67857917779945;-1,81572326551363;-0,978174765555983;-0,533290396183266;23946,1237108302
"Gamma1[16, 2]";0,999990845809012;0,436859542992499;0,863764384533027;-1,67857917779949;1,81572326551361;0,978174765556;0,533290396183283;23946,1237108302
"Gamma1[17, 1]";1,00009110669266;-1,39742852639915;0,0243454492893217;0,68009560874729;-0,125505010101693;0,0641623857477058;0,727659025585414;30160,6165822632
"Gamma1[17, 2]";1,00009110669266;1,3974285263992;-0,0243454492893217;-0,68009560874729;0,125505010101718;-0,0641623857476805;-0,72765902558539;30160,6165822632
"Gamma1[18, 1]";1,00008233146467;-0,991586270066995;1,10844444450724;-1,33887184836969;-0,195787836887376;0,324475977343473;-0,940520003186829;30330,2459719023
"Gamma1[18, 2]";1,00008233146467;0,991586270066995;-1,10844444450725;1,33887184836969;0,195787836887407;-0,324475977343473;0,940520003186829;30330,2459719023
"Gamma1[19, 1]";0,999971180813738;-1,10351902567499;-0,849071955933982;-0,258933127170232;0,914964958147989;-0,281553973645045;0,189297957381747;30273,6064352369
"Gamma1[19, 2]";0,999971180813738;1,10351902567501;0,849071955933982;0,258933127170211;-0,914964958147989;0,281553973645024;-0,189297957381747;30273,6064352369
"Gamma1[20, 1]";1,00004586356111;-1,35018357578978;0,59966533408602;0,623274571447482;0,403622575722141;-0,576080450358622;1,14567566585989;11447,7440066315
"Gamma1[20, 2]";1,00004586356111;1,35018357578979;-0,59966533408602;-0,623274571447482;-0,403622575722161;0,576080450358622;-1,14567566585987;11447,7440066315
"Gamma1[21, 1]";1,00027900541759;0,352992130315863;0,914388486635919;-1,09626966791294;0,831013006363164;-0,178852619414799;-0,696194624718631;21619,0621030706
"Gamma1[21, 2]";1,00027900541759;-0,352992130315826;-0,914388486635919;1,09626966791295;-0,831013006363182;0,178852619414799;0,696194624718631;21619,062103071
"Gamma1[22, 1]";0,999962770252767;0,593744118099331;1,19097989807465;1,6547621660734;-0,112346264677308;-0,93669570275481;0,0460481950045995;30280,9394912291
"Gamma1[22, 2]";0,999962770252767;-0,593744118099331;-1,19097989807465;-1,65476216607336;0,112346264677325;0,936695702754794;-0,0460481950045995;30280,9394912291
"Gamma1[23, 1]";0,999997365087354;-0,741595222091738;0,383253043538295;-0,183979816715608;-1,9891039843689;-0,736078404973727;0,861266089634063;30145,7153644136
"Gamma1[23, 2]";0,999997365087354;0,741595222091763;-0,38325304353827;0,183979816715608;1,98910398436888;0,736078404973727;-0,861266089634089;30145,7153644136
"Gamma1[24, 1]";1,00017821170848;0,553741206506258;-0,369565789075512;-0,526521832235155;0,342472824423196;0,262380319789043;-1,54208401819392;15086,7822450128
"Gamma1[24, 2]";1,00017821170848;-0,553741206506232;0,369565789075512;0,526521832235211;-0,34247282442325;-0,262380319789043;1,54208401819392;15086,7822450128
"Gamma1_F[1]";0,999989945079949;0,453169025570501;-0,365980786291927;0,429801917253137;0,282967622478088;-0,257499926741353;-0,988056867737429;19650,4830289886
"Gamma1_F[2]";1,00004197498014;2,27282315385902;0,222759709479026;-0,109453838377742;-0,903942315024876;0,144325230933364;0,71408095277291;30088,0679035801
"Gamma1_F[3]";0,999992433758136;1,12548467409308;-1,12955403146275;0,917948149897545;1,75893020873577;-0,697354210251339;1,33266271319761;30181,3619382879
"Gamma1_F[4]";0,999949861835762;0,430407229163333;-0,782961646692447;0,172204690964181;-0,915548747322058;1,28059894659174;-0,646855834680896;30514,1597429116
"Gamma1_F[5]";1,00001383634601;1,38098247390677;1,40568693827083;-2,17139559612957;0,229140874532949;-1,30645115466348;-1,12949436554543;30665,1641975531
"Gamma1_F[6]";1,00008492338418;1,11949234907389;-0,683040380987942;0,152786662296308;1,15268096054892;-0,808747348105296;-0,604057996077031;30091,1827093355
"Gamma1_F[7]";1,00001849248446;0,217817922537103;0,481457377673083;-0,65724423911179;0,923255873256682;-1,13675588152402;-0,540974900866067;30232,2771321889
"Gamma1_F[8]";1,00032677960475;-0,0814735881326548;-1,17037762304526;-0,773614691533653;0,671547761379591;0,697918875601982;1,73744956610352;30019,996449597
"Gamma1_F[9]";1,00001862706022;0,130461345007806;1,5484378367982;-0,613491772373993;-0,23079090853419;0,789181101938727;-0,173381193405792;30493,4442493427
"Gamma1_F[10]";1,0000485466744;0,0141937103756362;-1,46621889652546;-0,94192351367394;0,209428023674941;0,763951122479725;-0,888533691653909;30396,0197094902
"Gamma1_F[11]";0,99996445623072;-1,04824250740664;-0,703812382215173;0,0299849386630181;-0,980478675234105;0,0947926757676009;-0,92956053070314;30168,3592292526
"Gamma1_F[12]";0,999956920763677;-0,138017726941927;0,692352197634294;1,00120882043972;0,654345316283473;-0,586910896296534;-1,40190870428682;28095,3960861886
"Gamma1_F[13]";0,99995233495643;-0,379624165856303;-0,801413665662877;0,115967803074439;0,16569345575902;-0,379684438453104;-0,463529967618333;30123,0423118172
"Gamma1_F[14]";1,00005911169152;0,0548826676369993;1,04876260004799;-0,0820213793317859;0,588226040941136;-0,202154693358735;0,579280762434438;16068,5569850914
"Gamma1_F[15]";0,999980448067716;0,861349589760287;1,19083364268761;-1,073481103587;1,18751474582831;-0,639806191187863;-2,04549608804411;30327,1465139197
"Gamma1_F[16]";0,999990845809012;-0,436859542992499;-0,863764384533044;1,67857917779945;-1,81572326551363;-0,978174765555983;-0,533290396183266;23946,1237108302
"Gamma1_F[17]";1,00009110669266;-1,39742852639915;0,0243454492893217;0,68009560874729;-0,125505010101693;0,0641623857477058;0,727659025585414;30160,6165822632
"Gamma1_F[18]";1,00008233146467;-0,991586270066995;1,10844444450724;-1,33887184836969;-0,195787836887376;0,324475977343473;-0,940520003186829;30330,2459719023
"Gamma1_F[19]";0,999971180813738;-1,10351902567499;-0,849071955933982;-0,258933127170232;0,914964958147989;-0,281553973645045;0,189297957381747;30273,6064352369
"Gamma1_F[20]";1,00004586356111;-1,35018357578978;0,59966533408602;0,623274571447482;0,403622575722141;-0,576080450358622;1,14567566585989;11447,7440066315
"Gamma1_F[21]";1,00027900541759;0,352992130315863;0,914388486635919;-1,09626966791294;0,831013006363164;-0,178852619414799;-0,696194624718631;21619,0621030706
"Gamma1_F[22]";0,999962770252767;0,593744118099331;1,19097989807465;1,6547621660734;-0,112346264677308;-0,93669570275481;0,0460481950045995;30280,9394912291
"Gamma1_F[23]";0,999997365087354;-0,741595222091738;0,383253043538295;-0,183979816715608;-1,9891039843689;-0,736078404973727;0,861266089634063;30145,7153644136
"Gamma1_F[24]";1,00017821170848;0,553741206506258;-0,369565789075512;-0,526521832235155;0,342472824423196;0,262380319789043;-1,54208401819392;15086,7822450128
"Gamma3[1, 1]";1,00002725068775;0,742315406813883;0,10909383156031;0,814372257006225;0,11001438325245;-0,668051669940314;1,88681097280369;30096,4004547752
